documento,topico,modelo,prompt,dataset_legivel,dataset_raw,resposta,silver_label,silver_is_not_found,resposta_is_not_found,detection_true,detection_pred,quality_applicable,quality_true,quality_pred,similarity,y_pred
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,1,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"em uma única parcela, na Data de Vencimento","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.3503416776657104,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"O saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures. Prevê também Amortização Extraordinária Obrigatória e Resgate Antecipado Obrigatório conforme condições específicas relacionadas ao recebimento de recursos da venda do Imóvel","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,1,0.8807299137115479,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,pagamento único na Data de Vencimento (bullet),"Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.5531755685806274,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,"Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,True,1,0,False,-1,0,0.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"o saldo do Valor Nominal Unitrio das Debntures ser amortizado e a Remunerao das Debntures ser paga em uma nica parcela, na Data de Vencimento das Debntures","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.8208112120628357,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"O saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,1,0.9030854105949402,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"O saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela, na Data de Vencimento das Debêntures (30/11/2027), correspondente a 100% do valor nominal.","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.8178008794784546,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"em uma única parcela, na Data de Vencimento (bullet)","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.3019668459892273,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Sonar,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,pagamento único na Data de Vencimento (bullet),"Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.5531755685806274,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,GPT-5.1 Com raciocínio,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"3.18. Amortizao Programada e Pagamento da Remunerao Observado o disposto nesta Escritura de Emisso e ressalvadas as hipteses de Amortizao Extraordinria Obrigatria, Resgate Antecipado Obrigatrio eou Vencimento Antecipado das obrigaes das Debntures previstas nesta Escritura de Emisso, o saldo do Valor Nominal Unitrio das Debntures ser amortizado e a Remunerao das Debntures ser paga em uma nica parcela, na Data de Vencimento das Debntures Data de Pagamento.

3.21. Amortizao Extraordinria Obrigatria das Debntures O Saldo Devedor das Debntures, dever ser amortizado extraordinariamente pela Emissora Amortizao Extraordinria Obrigatria, em at 3 trs Dias teis da data do recebimento dos recursos referentes venda do Imvel que forem pagos Emissora, na qualidade de cotista do Fundo, na Conta Centralizadora, incluindo, sem limitao, nas hipteses que ensejarem a liquidao antecipada do Fundo e resgate das Cotas 2 Emisso, desde que o montante total de recursos disponveis para a realizao da Amortizao Extraordinria Obrigatria seja igual ou inferior ao limite de 98 noventa e oito por cento do saldo do Valor Nominal Unitrio das Debntures Limite da Amortizao Extraordinria Obrigatria","Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,False,1,1,True,1,0,0.7157915830612183,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Sonar,basic,zeroshoot,prompt_geral_0_shoot,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999998807907104,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,43.335.7740001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9836432933807372,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,GPT-5.1 Com raciocínio,pro_cnpj_emissor,topics,prompt_geral_conhecimento_por_topic,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_cnpj_emissor,topics,prompt_geral_conhecimento_por_topic,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999999403953552,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Grok 4.1 Com raciocínio,pro_cnpj_emissor,topics,prompt_geral_conhecimento_por_topic,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,CNPJ_DO_EMISSOR,Sonar,pro_cnpj_emissor,topics,prompt_geral_conhecimento_por_topic,43.335.774/0001-86,43.335.774/0001-86,False,False,1,1,True,1,1,0.9999997615814208,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"A Emissora obriga-se a: (i) manter Conta Centralizadora em Banco Autorizado; (ii) aplicar recursos exclusivamente em Investimentos Permitidos especificados (CDB, fundos de renda fixa DI, operações compromissadas); (iii) seguir rigorosamente a Ordem de Alocação de Recursos estabelecida; (iv) manter Reserva de Despesas e Encargos e Reserva de Liquidação; (v) cumprir obrigações de divulgação incluindo Relatório Mensal de Acompanhamento; (vi) não contrair dívidas adicionais sem aprovação; (vii) não alienar, onerar ou ceder Direitos Creditórios Vinculados; (viii) manter todas as autorizações regulatórias; (ix) cumprir Legislação Anticorrupção e Socioambiental",Não encontrado,True,False,0,1,False,-1,0,0.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Sonar,pro_covenants_financeiros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,GPT-5.1 Com raciocínio,pro_covenants_financeiros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Claude Sonnet 4.5 Com raciocínio,pro_covenants_financeiros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,COVENANTS_FINANCEIROS,Grok 4.1 Com raciocínio,pro_covenants_financeiros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,02 de fevereiro de 2024,False,True,1,0,False,-1,0,0.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,02 de fevereiro de 2024,False,True,1,0,False,-1,0,0.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Grok 4.1 Com raciocínio,pro_data_emissao,topics,prompt_geral_conhecimento_por_topic,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Sonar,pro_data_emissao,topics,prompt_geral_conhecimento_por_topic,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,GPT-5.1 Com raciocínio,pro_data_emissao,topics,prompt_geral_conhecimento_por_topic,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DATA_DE_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_data_emissao,topics,prompt_geral_conhecimento_por_topic,02 de fevereiro de 2024,02 de fevereiro de 2024,False,False,1,1,True,1,1,0.9999998211860656,
TMER_2_Escritura-Escritura_20240202_000.pdf,DESTINACAO_DOS_RECURSOS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,aquisição de Direitos Créditos Vinculados (Cotas 2 Emissão),aquisição dos Direitos Creditórios Vinculados,False,False,1,1,True,1,0,0.8161186575889587,
TMER_2_Escritura-Escritura_20240202_000.pdf,DESTINACAO_DOS_RECURSOS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"Os recursos obtidos pela Emissora por meio da Emissão serão destinados à aquisição, pela Emissora, dos Direitos Creditórios Vinculados durante o Período de Alocação. Complementarmente, os recursos obtidos por meio da Emissão serão destinados a outros propósitos relacionados com a Emissão, conforme a Ordem de Alocação de Recursos.",aquisição dos Direitos Creditórios Vinculados,False,False,1,1,True,1,0,0.4247830510139465,
TMER_2_Escritura-Escritura_20240202_000.pdf,DESTINACAO_DOS_RECURSOS,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,aquisição dos Direitos Creditórios Vinculados,aquisição dos Direitos Creditórios Vinculados,False,False,1,1,True,1,1,0.9999998807907104,
TMER_2_Escritura-Escritura_20240202_000.pdf,DESTINACAO_DOS_RECURSOS,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"Os recursos obtidos pela Emissora por meio da Emissão serão destinados à aquisição, pela Emissora, dos Direitos Creditórios Vinculados durante o Período de Alocação, especificamente para subscrição e integralização das Cotas 2ª Emissão do BLUECAP DESENVOLVIMENTO LOGÍSTICO I FUNDO DE INVESTIMENTO IMOBILIÁRIO – FII (CNPJ 40.054.913/0001-05)",aquisição dos Direitos Creditórios Vinculados,False,False,1,1,True,1,0,0.524292528629303,
